index,value_mv
6564,204798.958015
6565,204798.959350
6566,204798.961258
6567,204798.962545
6568,204798.965359
6569,204798.968983
6570,204798.966837
6571,204798.962736
6572,204798.961019
6573,204798.960638
6574,204798.956299
6575,204798.957682
6576,204798.960733
6577,204798.964167
6578,204798.966217
6579,204798.970413
6580,204798.968458
6581,204798.963022
6582,204798.961019
6583,204798.960066
6584,204798.958206
6585,204798.958588
6586,204798.961925
6587,204798.963737
6588,204798.965645
6589,204798.968887
6590,204798.967075
6591,204798.963022
6592,204798.960638
6593,204798.958158
6594,204798.957777
6595,204798.958874
6596,204798.961973
6597,204798.963642
6598,204798.966455
6599,204798.970890
6600,204798.968983
6601,204798.963499
6602,204798.960543
6603,204798.958492
6604,204798.956919
6605,204798.957395
6606,204798.960829
6607,204798.962879
6608,204798.965978
6609,204798.970270
6610,204798.967647
6611,204798.962974
6612,204798.961115
6613,204798.959541
6614,204798.957443
6615,204798.958683
6616,204798.961067
6617,204798.962450
6618,204798.965502
6619,204798.970604
6620,204798.967075
6621,204798.961830
6622,204798.961067
6623,204798.960686
6624,204798.957634
6625,204798.958111
6626,204798.961496
6627,204798.962784
6628,204798.966503
6629,204798.970413
6630,204798.967934
6631,204798.963356
6632,204798.960876
6633,204798.959207
6634,204798.958206
6635,204798.958254
6636,204798.960209
6637,204798.962068
6638,204798.965740
6639,204798.969793
6640,204798.967790
6641,204798.963261
6642,204798.961401
6643,204798.959398
6644,204798.957872
6645,204798.957729
6646,204798.962068
6647,204798.963356
6648,204798.964453
6649,204798.968649
6650,204798.966646
6651,204798.962355
6652,204798.960066
6653,204798.957538
6654,204798.956871
6655,204798.958588
6656,204798.960400
6657,204798.961210
6658,204798.965168
6659,204798.969030
6660,204798.967075
6661,204798.961496
6662,204798.960256
6663,204798.959494
6664,204798.956728
6665,204798.957634
6666,204798.960256
6667,204798.961401
6668,204798.965549
6669,204798.969316
6670,204798.966741
6671,204798.962879
6672,204798.960113
6673,204798.958874
6674,204798.957062
6675,204798.961735
6676,204798.968363
6677,204798.970175
6678,204798.973369
6679,204798.977327
6680,204798.979616
6681,204798.978615
6682,204798.976183
6683,204798.975277
6684,204798.972225
6685,204798.973989
6686,204798.977566
6687,204798.978138
6688,204798.981571
6689,204798.985720
6690,204798.987722
6691,204798.986578
6692,204798.984575
6693,204798.982715
6694,204798.981380
6695,204798.983049
6696,204798.985481
6697,204798.985529
6698,204798.988342
6699,204798.992348
6700,204798.991346
6701,204798.991156
6702,204798.992205
6703,204798.990631
6704,204798.989868
6705,204798.989439
6706,204798.991775
6707,204798.993969
6708,204798.998070
6709,204799.001360
6710,204798.999500
6711,204798.994779
6712,204798.992777
6713,204798.987198
6714,204798.981762
6715,204798.982429
6716,204798.983765
6717,204798.986006
6718,204798.984623
6719,204798.985100
6720,204798.984003
6721,204798.978376
6722,204798.976612
6723,204798.971414
6724,204798.965406
6725,204798.966932
6726,204798.968553
6727,204798.969555
6728,204798.970413
6729,204798.969793
6730,204798.968172
6731,204798.962879
6732,204798.960829
6733,204798.959637
6734,204798.957443
6735,204798.957872
6736,204798.960161
6737,204798.962307
6738,204798.965120
6739,204798.969984
6740,204798.968363
6741,204798.962641
6742,204798.959827
6743,204798.957634
6744,204798.957062
6745,204798.958206
6746,204798.961115
6747,204798.962164
6748,204798.964786
6749,204798.968172
6750,204798.967123
6751,204798.959494
6752,204798.953533
6753,204798.951816
6754,204798.947906
6755,204798.953199
6756,204798.961878
6757,204798.963261
6758,204798.972082
6759,204798.988724
6760,204798.994636
6761,204798.997593
6762,204799.011230
6763,204799.029446
6764,204799.047279
6765,204799.067306
6766,204799.090242
6767,204799.118233
6768,204799.148846
6769,204799.180984
6770,204799.205685
6771,204799.222422
6772,204799.232244
6773,204799.235868
6774,204799.236441
6775,204799.229860
6776,204799.208832
6777,204799.183655
6778,204799.156761
6779,204799.121666
6780,204799.080324
6781,204799.036074
6782,204798.993921
6783,204798.956251
6784,204798.922014
6785,204798.892307
6786,204798.869419
6787,204798.853636
6788,204798.843336
6789,204798.843193
6790,204798.841429
6791,204798.840284
6792,204798.845863
6793,204798.853922
6794,204798.867750
6795,204798.881483
6796,204798.894977
6797,204798.909140
6798,204798.920154
6799,204798.935461
6800,204798.942613
6801,204798.941946
6802,204798.944521
6803,204798.945618
6804,204798.948145
6805,204798.950291
6806,204798.953247
6807,204798.955297
6808,204798.957729
6809,204798.964405
6810,204798.966837
6811,204798.963165
6812,204798.960590
6813,204798.959064
6814,204798.956585
6815,204798.957777
6816,204798.960733
6817,204798.965597
6818,204798.973417
6819,204798.978186
6820,204798.975897
6821,204798.971271
6822,204798.969078
6823,204798.970556
6824,204798.973513
6825,204798.974609
6826,204798.977470
6827,204798.979139
6828,204798.981857
6829,204798.986292
6830,204798.982286
6831,204798.978519
6832,204798.977232
6833,204798.975515
6834,204798.974132
6835,204798.977661
6836,204798.984957
6837,204798.985529
6838,204798.989344
6839,204798.994875
6840,204798.992920
6841,204798.987818
6842,204798.984814
6843,204798.982859
6844,204798.980236
6845,204798.981619
6846,204798.984957
6847,204798.986721
6848,204798.988581
6849,204798.995972
6850,204798.999882
6851,204798.992967
6852,204798.985910
6853,204798.982477
6854,204798.983860
6855,204798.989200
6856,204798.991346
6857,204798.993444
6858,204798.996782
6859,204799.001646
6860,204799.002409
6861,204799.002838
6862,204799.001551
6863,204799.000215
6864,204798.997354
6865,204798.997831
6866,204799.003696
6867,204799.010372
6868,204799.014187
6869,204799.018574
6870,204799.015236
6871,204799.011660
6872,204799.009561
6873,204799.010086
6874,204799.013233
6875,204799.014902
6876,204799.017715
6877,204799.018192
6878,204799.019861
6879,204799.025535
6880,204799.023580
6881,204799.019241
6882,204799.016857
6883,204799.016285
6884,204799.014044
6885,204799.014473
6886,204799.017382
6887,204799.018335
6888,204799.020576
6889,204799.024773
6890,204799.023008
6891,204799.018955
6892,204799.016952
6893,204799.014759
6894,204799.012232
6895,204799.013042
6896,204799.015808
6897,204799.017858
6898,204799.020386
6899,204799.025488
6900,204799.021625
6901,204799.009895
6902,204799.001503
6903,204798.999357
6904,204798.996305
6905,204798.996782
6906,204798.996878
6907,204798.993635
6908,204798.996973
6909,204799.001741
6910,204798.998546
6911,204798.992491
6912,204798.983860
6913,204798.982429
6914,204798.980808
6915,204798.980331
6916,204798.977089
6917,204798.977232
6918,204798.980284
6919,204798.983955
6920,204798.977899
6921,204798.970699
6922,204798.961830
6923,204798.959207
6924,204798.957682
6925,204798.958349
6926,204798.960876
6927,204798.962259
6928,204798.965216
6929,204798.969602
6930,204798.968315
6931,204798.964071
6932,204798.961735
6933,204798.960066
6934,204798.957109
6935,204798.958015
6936,204798.959827
6937,204798.962211
6938,204798.963928
6939,204798.968649
6940,204798.968124
6941,204798.964882
6942,204798.961115
6943,204798.959207
6944,204798.957062
6945,204798.958492
6946,204798.960638
6947,204798.962402
6948,204798.964262
6949,204798.968601
6950,204798.967647
6951,204798.963117
6952,204798.959589
6953,204798.960447
6954,204798.957443
6955,204798.957395
6956,204798.961115
6957,204798.961258
6958,204798.963404
6959,204798.969364
6960,204798.967361
6961,204798.963690
6962,204798.961592
6963,204798.961210
6964,204798.958492
6965,204798.956966
6966,204798.959541
6967,204798.962641
6968,204798.964834
6969,204798.970079
6970,204798.969126
6971,204798.964119
6972,204798.960256
6973,204798.958397
6974,204798.955488
6975,204798.957157
6976,204798.960924
6977,204798.962641
6978,204798.964596
6979,204798.969793
6980,204798.968267
6981,204798.963308
6982,204798.960066
6983,204798.960066
6984,204798.959398
6985,204798.960543
6986,204798.961925
6987,204798.961925
6988,204798.963880
6989,204798.968410
6990,204798.967314
6991,204798.963642
6992,204798.960638
6993,204798.958874
6994,204798.957538
6995,204798.959446
6996,204798.960781
6997,204798.962641
6998,204798.964786
6999,204798.969126
7000,204798.967886
7001,204798.964167
7002,204798.960686
7003,204798.959350
7004,204798.956728
7005,204798.958588
7006,204798.959637
7007,204798.961973
7008,204798.964786
7009,204798.969459
7010,204798.968172
7011,204798.963880
7012,204798.961925
7013,204798.959684
7014,204798.958588
7015,204798.959112
7016,204798.960733
7017,204798.961449
7018,204798.964596
7019,204798.968649
7020,204798.967934
7021,204798.963117
7022,204798.960400
7023,204798.959541
7024,204798.958349
7025,204798.960066
7026,204798.961687
7027,204798.962164
7028,204798.964834
7029,204798.968696
7030,204798.967934
7031,204798.964596
7032,204798.960638
7033,204798.960638
7034,204798.958588
7035,204798.958015
7036,204798.961210
7037,204798.962593
7038,204798.965073
7039,204798.970413
7040,204798.968553
7041,204798.963642
7042,204798.960400
7043,204798.959541
7044,204798.958969
7045,204798.958635
7046,204798.961258
7047,204798.964071
7048,204798.964977
7049,204798.969555
7050,204798.968315
7051,204798.963499
7052,204798.960972
7053,204798.959827
7054,204798.958015
7055,204798.958778
7056,204798.960638
7057,204798.963404
7058,204798.965740
7059,204798.970270
7060,204798.968267
7061,204798.963880
7062,204798.961210
7063,204798.960113
7064,204798.958397
7065,204798.958254
7066,204798.960256
7067,204798.963022
7068,204798.965263
7069,204798.970032
7070,204798.968696
7071,204798.964262
7072,204798.960733
7073,204798.959970
7074,204798.957872
7075,204798.958492
7076,204798.960495
7077,204798.962641
7078,204798.964834
7079,204798.970222
7080,204798.967934
7081,204798.963737
7082,204798.960543
7083,204798.959923
7084,204798.958015
7085,204798.958301
7086,204798.960781
7087,204798.963213
7088,204798.965645
7089,204798.970318
7090,204798.967552
7091,204798.963261
7092,204798.961115
7093,204798.960781
7094,204798.957538
7095,204798.958349
7096,204798.960256
7097,204798.963737
7098,204798.966122
7099,204798.970652
7100,204798.967886
7101,204798.963833
7102,204798.961973
7103,204798.961210
7104,204798.958635
7105,204798.959637
7106,204798.960781
7107,204798.962402
7108,204798.965168
7109,204798.969793
7110,204798.967934
7111,204798.963976
7112,204798.961973
7113,204798.959732
7114,204798.956632
7115,204798.957157
7116,204798.959827
7117,204798.961782
7118,204798.964119
7119,204798.970079
7120,204798.967266
7121,204798.963356
7122,204798.961258
7123,204798.959684
7124,204798.957395
7125,204798.958588
7126,204798.961735
7127,204798.963785
7128,204798.964453
7129,204798.969459
7130,204798.967981
7131,204798.963928
7132,204798.961210
7133,204798.961210
7134,204798.958635
7135,204798.958731
7136,204798.961973
7137,204798.963117
7138,204798.964071
7139,204798.969507
7140,204798.967314
7141,204798.962068
7142,204798.960161
7143,204798.959541
7144,204798.957014
7145,204798.957348
7146,204798.961258
7147,204798.962211
7148,204798.964262
7149,204798.968983
7150,204798.966455
7151,204798.962927
7152,204798.960638
7153,204798.960304
7154,204798.957634
7155,204798.958111
7156,204798.960543
7157,204798.962545
7158,204798.964929
7159,204798.967886
7160,204798.967123
7161,204798.963737
7162,204798.960781
7163,204798.958492
7164,204798.956585
7165,204798.959303
7166,204798.960447
7167,204798.962593
7168,204798.965025
7169,204798.969746
7170,204798.967695
7171,204798.964834
7172,204798.961115
7173,204798.960066
7174,204798.958683
7175,204798.959064
7176,204798.965216
7177,204798.970413
7178,204798.972940
7179,204798.976946
7180,204798.975468
7181,204798.976040
7182,204798.975563
7183,204798.975325
7184,204798.972559
7185,204798.973751
7186,204798.975658
7187,204798.976564
7188,204798.979282
7189,204798.985577
7190,204798.984003
7191,204798.984671
7192,204798.983717
7193,204798.982382
7194,204798.982429
7195,204798.982191
7196,204798.983908
7197,204798.986482
7198,204798.987818
7199,204798.992252
7200,204798.991489
7201,204798.987293
7202,204798.989057
7203,204798.990917
7204,204798.988390
7205,204798.990536
7206,204798.992205
7207,204798.994589
7208,204798.995829
7209,204799.000358
7210,204798.999405
7211,204798.994923
7212,204798.992252
7213,204798.990965
7214,204798.984575
7215,204798.981428
7216,204798.983669
7217,204798.985863
7218,204798.988628
7219,204798.988581
7220,204798.983669
7221,204798.980570
7222,204798.976660
7223,204798.975277
7224,204798.968840
7225,204798.966122
7226,204798.968744
7227,204798.970556
7228,204798.972702
7229,204798.972797
7230,204798.967409
7231,204798.963117
7232,204798.960018
7233,204798.959589
7234,204798.956585
7235,204798.957157
7236,204798.960018
7237,204798.961592
7238,204798.963022
7239,204798.968601
7240,204798.969030
7241,204798.963451
7242,204798.959303
7243,204798.958254
7244,204798.958206
7245,204798.958826
7246,204798.959732
7247,204798.961544
7248,204798.964453
7249,204798.968363
7250,204798.967409
7251,204798.963642
7252,204798.955822
7253,204798.952055
7254,204798.949528
7255,204798.949528
7256,204798.956680
7257,204798.962641
7258,204798.964643
7259,204798.978138
7260,204798.989630
7261,204798.992205
7262,204798.996687
7263,204799.012184
7264,204799.030590
7265,204799.050665
7266,204799.073410
7267,204799.095964
7268,204799.124384
7269,204799.155807
7270,204799.184275
7271,204799.207020
7272,204799.221754
7273,204799.232054
7274,204799.234581
7275,204799.234819
7276,204799.227571
7277,204799.205255
7278,204799.180937
7279,204799.153519
7280,204799.112511
7281,204799.068880
7282,204799.025679
7283,204798.985672
7284,204798.948622
7285,204798.918533
7286,204798.887825
7287,204798.864794
7288,204798.851442
7289,204798.845577
7290,204798.841476
7291,204798.836326
7292,204798.838234
7293,204798.845720
7294,204798.855829
7295,204798.871183
7296,204798.885155
7297,204798.899174
7298,204798.913288
7299,204798.926401
7300,204798.935699
7301,204798.939085
7302,204798.941421
7303,204798.944425
7304,204798.946094
7305,204798.950720
7306,204798.953199
7307,204798.954487
7308,204798.955536
7309,204798.962021
7310,204798.964977
7311,204798.965120
7312,204798.960733
7313,204798.959970
7314,204798.958158
7315,204798.959160
7316,204798.961162
7317,204798.963404
7318,204798.969555
7319,204798.977184
7320,204798.977327
7321,204798.972559
7322,204798.968744
7323,204798.968315
7324,204798.969030
7325,204798.973989
7326,204798.975801
7327,204798.977852
7328,204798.981142
7329,204798.986435
7330,204798.984766
7331,204798.980856
7332,204798.977709
7333,204798.976326
7334,204798.974323
7335,204798.973417
7336,204798.979998
7337,204798.986530
7338,204798.989487
7339,204798.992491
7340,204798.990679
7341,204798.988104
7342,204798.984575
7343,204798.984337
7344,204798.981285
7345,204798.981285
7346,204798.983669
7347,204798.985910
7348,204798.988342
7349,204798.993540
7350,204798.996067
7351,204798.997259
7352,204798.990726
7353,204798.984146
7354,204798.982239
7355,204798.985767
7356,204798.991346
7357,204798.993873
7358,204798.995924
7359,204799.001312
7360,204798.999786
7361,204798.999452
7362,204799.001360
7363,204798.999977
7364,204798.997688
7365,204798.998356
7366,204799.000406
7367,204799.005890
7368,204799.012041
7369,204799.016809
7370,204799.015140
7371,204799.010897
7372,204799.008179
7373,204799.007368
7374,204799.008179
7375,204799.012661
7376,204799.015903
7377,204799.017954
7378,204799.020529
